rmse_min_max/coarse,rmse_avg/coarse,r2/coarse,r2_lin/coarse,rmse_min_max/clay,rmse_avg/clay,r2/clay,r2_lin/clay,rmse_min_max/silt,rmse_avg/silt,r2/silt,r2_lin/silt,rmse_min_max/sand,rmse_avg/sand,r2/sand,r2_lin/sand,rmse_min_max/pH.in.CaCl,rmse_avg/pH.in.CaCl,r2/pH.in.CaCl,r2_lin/pH.in.CaCl,rmse_min_max/pH.in.H2O,rmse_avg/pH.in.H2O,r2/pH.in.H2O,r2_lin/pH.in.H2O,rmse_min_max/OC,rmse_avg/OC,r2/OC,r2_lin/OC,rmse_min_max/CaCO3,rmse_avg/CaCO3,r2/CaCO3,r2_lin/CaCO3,rmse_min_max/N,rmse_avg/N,r2/N,r2_lin/N,rmse_min_max/P,rmse_avg/P,r2/P,r2_lin/P,rmse_min_max/K,rmse_avg/K,r2/K,r2_lin/K,rmse_min_max/CEC,rmse_avg/CEC,r2/CEC,r2_lin/CEC,rmse_min_max/avg,rmse_avg/avg,r2/avg,r2_lin/avg,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.11100000143051147,0.6930999755859375,0.19699999690055847,0.19740000367164612,0.13300000131130219,0.5564000010490417,0.34310001134872437,0.34380000829696655,0.15870000422000885,0.3828999996185303,0.37049999833106995,0.373199999332428,0.2004999965429306,0.4569999873638153,0.4287000000476837,0.4309000074863434,0.13289999961853027,0.15360000729560852,0.5896999835968018,0.5928999781608582,0.12639999389648438,0.13210000097751617,0.5952000021934509,0.5985000133514404,0.11890000104904175,0.8246999979019165,0.2815000116825104,0.28610000014305115,0.11190000176429749,1.882200002670288,0.4147999882698059,0.4169999957084656,0.08869999647140503,0.6671000123023987,0.260699987411499,0.2685999870300293,0.021900000050663948,1.007200002670288,0.1307000070810318,0.13079999387264252,0.026000000536441803,1.00409996509552,0.21240000426769257,0.2126999944448471,0.08829999715089798,0.6517999768257141,0.2500999867916107,0.2533000111579895,0.10980000346899033,0.7009999752044678,0.3395000100135803,0.34209999442100525,2.1888210773468018,False,,,48,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-25,1674763525,136.2756233215332,2591199,airbus,149.132.176.97,136.2756233215332,0,48,0.00252532958984375
0.11110000312328339,0.6931999921798706,0.19660000503063202,0.19830000400543213,0.1324000060558319,0.5539000034332275,0.3488999903202057,0.3490999937057495,0.15970000624656677,0.3853999972343445,0.362199991941452,0.36309999227523804,0.20190000534057617,0.4602000117301941,0.42080000042915344,0.42100000381469727,0.13259999454021454,0.15330000221729279,0.5913000106811523,0.5916000008583069,0.12610000371932983,0.13179999589920044,0.597000002861023,0.5974000096321106,0.11919999867677689,0.8263999819755554,0.2786000072956085,0.28209999203681946,0.11230000108480453,1.888100028038025,0.41110000014305115,0.4142000079154968,0.08860000222921371,0.6664999723434448,0.2619999945163727,0.2662000060081482,0.021800000220537186,1.003000020980835,0.1379999965429306,0.1379999965429306,0.026100000366568565,1.0097999572753906,0.20340000092983246,0.2037999927997589,0.0877000018954277,0.6474000215530396,0.26010000705718994,0.2606000006198883,0.10999999940395355,0.7016000151634216,0.3391999900341034,0.34040001034736633,2.7474000453948975,False,,,49,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-28,1674763528,139.0230233669281,2591199,airbus,149.132.176.97,139.0230233669281,0,49,0.00252532958984375
0.11079999804496765,0.6919000148773193,0.19990000128746033,0.2003999948501587,0.13359999656677246,0.5590000152587891,0.3370000123977661,0.3400000035762787,0.1598999947309494,0.38589999079704285,0.36059999465942383,0.3634999990463257,0.2029000073671341,0.4625000059604645,0.414900004863739,0.41620001196861267,0.13339999318122864,0.1543000042438507,0.5863999724388123,0.5910000205039978,0.12680000066757202,0.13249999284744263,0.5922999978065491,0.5975000262260437,0.11949999630451202,0.8285999894142151,0.27469998598098755,0.2759999930858612,0.11169999837875366,1.8792999982833862,0.41659998893737793,0.4169999957084656,0.08959999680519104,0.6739000082015991,0.24549999833106995,0.2468000054359436,0.021800000220537186,1.006700038909912,0.1316000074148178,0.13169999420642853,0.026100000366568565,1.010599970817566,0.2021999955177307,0.2021999955177307,0.08829999715089798,0.6518999934196472,0.24979999661445618,0.2508000135421753,0.1103999987244606,0.7031000256538391,0.3343000113964081,0.3361000120639801,2.2610135078430176,False,,,50,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-30,1674763530,141.28403687477112,2591199,airbus,149.132.176.97,141.28403687477112,0,50,0.00252532958984375
0.11079999804496765,0.6913999915122986,0.20090000331401825,0.20110000669956207,0.13289999961853027,0.555899977684021,0.3441999852657318,0.3449000120162964,0.16040000319480896,0.3871000111103058,0.35690000653266907,0.36340001225471497,0.2029000073671341,0.4625999927520752,0.4146000146865845,0.41909998655319214,0.13269999623298645,0.1534000039100647,0.5907999873161316,0.5914999842643738,0.12620000541210175,0.13189999759197235,0.5961999893188477,0.5972999930381775,0.11900000274181366,0.8248000144958496,0.28139999508857727,0.28540000319480896,0.11150000244379044,1.8756999969482422,0.4187999963760376,0.42329999804496765,0.08860000222921371,0.6662999987602234,0.2624000012874603,0.26930001378059387,0.021800000220537186,1.0033999681472778,0.13740000128746033,0.13740000128746033,0.026000000536441803,1.0058000087738037,0.20970000326633453,0.21080000698566437,0.08760000020265579,0.6468999981880188,0.2612000107765198,0.2624000012874603,0.10999999940395355,0.7003999948501587,0.3395000100135803,0.34220001101493835,2.488726854324341,False,,,51,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-32,1674763532,143.77276372909546,2591199,airbus,149.132.176.97,143.77276372909546,0,51,0.00252532958984375
0.1111999973654747,0.6940000057220459,0.19499999284744263,0.19509999454021454,0.1315000057220459,0.550000011920929,0.3580000102519989,0.36010000109672546,0.15970000624656677,0.3855000138282776,0.3621000051498413,0.36320000886917114,0.20069999992847443,0.4575999975204468,0.42730000615119934,0.4284000098705292,0.13339999318122864,0.1542000025510788,0.5866000056266785,0.5892000198364258,0.12700000405311584,0.13269999623298645,0.5914000272750854,0.5946999788284302,0.11909999698400497,0.8259999752044678,0.2791999876499176,0.2793000042438507,0.11079999804496765,1.8631000518798828,0.42660000920295715,0.4271000027656555,0.08860000222921371,0.666700005531311,0.2615000009536743,0.26170000433921814,0.021800000220537186,1.004699945449829,0.13510000705718994,0.13539999723434448,0.026200000196695328,1.014299988746643,0.19629999995231628,0.19679999351501465,0.08780000358819962,0.6482999920845032,0.2581999897956848,0.25949999690055847,0.10980000346899033,0.6998000144958496,0.33980000019073486,0.3409000039100647,2.4166619777679443,False,,,52,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-35,1674763535,146.1894257068634,2591199,airbus,149.132.176.97,146.1894257068634,0,52,0.00252532958984375
0.11060000211000443,0.690500020980835,0.2029000073671341,0.20350000262260437,0.13130000233650208,0.5491999983787537,0.36000001430511475,0.3605000078678131,0.15860000252723694,0.38269999623298645,0.37119999527931213,0.3725999891757965,0.1996999979019165,0.4553000032901764,0.43299999833106995,0.4334999918937683,0.1339000016450882,0.15479999780654907,0.5835000276565552,0.5860999822616577,0.12720000743865967,0.13300000131130219,0.5896999835968018,0.5920000076293945,0.11909999698400497,0.8256999850273132,0.27970001101493835,0.28139999508857727,0.1111999973654747,1.870300054550171,0.4221000075340271,0.4223000109195709,0.08829999715089798,0.6643000245094299,0.2669000029563904,0.267300009727478,0.021800000220537186,1.0041999816894531,0.13590000569820404,0.13609999418258667,0.026000000536441803,1.0039000511169434,0.2125999927520752,0.21549999713897705,0.0877000018954277,0.6471999883651733,0.2606000006198883,0.2614000141620636,0.1096000000834465,0.6984000205993652,0.3431999981403351,0.34439998865127563,2.3683032989501953,False,,,53,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-37,1674763537,148.5577290058136,2591199,airbus,149.132.176.97,148.5577290058136,0,53,0.00252532958984375
0.11110000312328339,0.6933000087738037,0.1964000016450882,0.1965000033378601,0.13210000097751617,0.5527999997138977,0.351500004529953,0.352400004863739,0.15970000624656677,0.3853999972343445,0.362199991941452,0.3662000000476837,0.20100000500679016,0.45829999446868896,0.4255000054836273,0.42910000681877136,0.13269999623298645,0.1535000056028366,0.590499997138977,0.5914999842643738,0.12630000710487366,0.13199999928474426,0.5954999923706055,0.5965999960899353,0.11909999698400497,0.8259000182151794,0.27950000762939453,0.2808000147342682,0.11100000143051147,1.8665000200271606,0.4244999885559082,0.4251999855041504,0.08860000222921371,0.6664999723434448,0.2621000111103058,0.26440000534057617,0.021800000220537186,1.0049999952316284,0.13449999690055847,0.13539999723434448,0.026200000196695328,1.01419997215271,0.1964000016450882,0.19769999384880066,0.08749999850988388,0.6462000012397766,0.2630000114440918,0.26429998874664307,0.10980000346899033,0.699999988079071,0.3400999903678894,0.3416999876499176,2.3978285789489746,False,,,54,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-39,1674763539,150.95555758476257,2591199,airbus,149.132.176.97,150.95555758476257,0,54,0.00252532958984375
0.1111999973654747,0.6938999891281128,0.19519999623298645,0.19619999825954437,0.13189999759197235,0.5515999794006348,0.35429999232292175,0.3544999957084656,0.15940000116825104,0.3847000002861023,0.36480000615119934,0.36640000343322754,0.20020000636577606,0.4564000070095062,0.4302999973297119,0.43130001425743103,0.133200004696846,0.15399999916553497,0.5878000259399414,0.5885999798774719,0.1266999989748001,0.1324000060558319,0.5929999947547913,0.5939000248908997,0.11840000003576279,0.8210999965667725,0.28769999742507935,0.2881999909877777,0.11079999804496765,1.8641999959945679,0.42590001225471497,0.42669999599456787,0.08839999884366989,0.6647999882698059,0.26579999923706055,0.26649999618530273,0.021800000220537186,1.0032999515533447,0.13740000128746033,0.13819999992847443,0.026100000366568565,1.0084999799728394,0.20550000667572021,0.20649999380111694,0.08780000358819962,0.6478999853134155,0.258899986743927,0.25949999690055847,0.10970000177621841,0.6985999941825867,0.34220001101493835,0.34299999475479126,2.2726287841796875,False,,,55,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-42,1674763542,153.22818636894226,2591199,airbus,149.132.176.97,153.22818636894226,0,55,0.00252532958984375
0.11100000143051147,0.6929000020027161,0.19750000536441803,0.1981000006198883,0.13269999623298645,0.5551000237464905,0.34599998593330383,0.3472000062465668,0.15919999778270721,0.38429999351501465,0.366100013256073,0.36910000443458557,0.20100000500679016,0.45829999446868896,0.4253999888896942,0.42800000309944153,0.13349999487400055,0.15440000593662262,0.5857999920845032,0.590499997138977,0.12690000236034393,0.13259999454021454,0.5916000008583069,0.5967000126838684,0.11840000003576279,0.8210999965667725,0.28780001401901245,0.2896000146865845,0.11050000041723251,1.858199954032898,0.4296000003814697,0.4343000054359436,0.08829999715089798,0.6646000146865845,0.2662999927997589,0.2687000036239624,0.021800000220537186,1.003999948501587,0.13619999587535858,0.13650000095367432,0.026100000366568565,1.0095000267028809,0.20389999449253082,0.20640000700950623,0.0877000018954277,0.6478000283241272,0.2590999901294708,0.26159998774528503,0.10980000346899033,0.6985999941825867,0.34130001068115234,0.34389999508857727,2.344729423522949,False,,,56,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-44,1674763544,155.5729157924652,2591199,airbus,149.132.176.97,155.5729157924652,0,56,0.00252532958984375
0.11060000211000443,0.6904000043869019,0.20319999754428864,0.20509999990463257,0.13109999895095825,0.5485000014305115,0.36149999499320984,0.36160001158714294,0.15850000083446503,0.38260000944137573,0.3716999888420105,0.37459999322891235,0.19930000603199005,0.4542999863624573,0.43560001254081726,0.43630000948905945,0.13269999623298645,0.1535000056028366,0.5906000137329102,0.5911999940872192,0.12610000371932983,0.13179999589920044,0.5968000292778015,0.5976999998092651,0.11940000206232071,0.8277999758720398,0.2761000096797943,0.27649998664855957,0.11060000211000443,1.8602999448776245,0.42829999327659607,0.4302000105381012,0.08879999816417694,0.6679999828338623,0.25870001316070557,0.26109999418258667,0.021800000220537186,1.00600004196167,0.13289999961853027,0.1331000030040741,0.026000000536441803,1.003600001335144,0.21310000121593475,0.21400000154972076,0.08739999681711197,0.6455000042915344,0.26440000534057617,0.2644999921321869,0.10939999669790268,0.697700023651123,0.34439998865127563,0.34549999237060547,2.3892507553100586,False,,,57,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-47,1674763547,157.96216654777527,2591199,airbus,149.132.176.97,157.96216654777527,0,57,0.00252532958984375
0.11060000211000443,0.6902999877929688,0.20350000262260437,0.20360000431537628,0.13259999454021454,0.5548999905586243,0.3465999960899353,0.3476000130176544,0.15880000591278076,0.3831999897956848,0.36970001459121704,0.3709000051021576,0.20069999992847443,0.4575999975204468,0.42730000615119934,0.42800000309944153,0.1316000074148178,0.15219999849796295,0.5975000262260437,0.5979999899864197,0.1251000016927719,0.1307000070810318,0.6033999919891357,0.6037999987602234,0.11800000071525574,0.8184000253677368,0.29249998927116394,0.2930999994277954,0.11050000041723251,1.8583999872207642,0.429500013589859,0.4296000003814697,0.08799999952316284,0.661899983882904,0.2721000015735626,0.2734000086784363,0.021800000220537186,1.003499984741211,0.1371999979019165,0.1379999965429306,0.026000000536441803,1.0049999952316284,0.21089999377727509,0.21160000562667847,0.08730000257492065,0.6444000005722046,0.2669000029563904,0.267300009727478,0.10920000076293945,0.6966999769210815,0.3463999927043915,0.34709998965263367,2.420264959335327,False,,,58,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-49,1674763549,160.3824315071106,2591199,airbus,149.132.176.97,160.3824315071106,0,58,0.00252532958984375
0.11079999804496765,0.6913999915122986,0.20100000500679016,0.20270000398159027,0.131400004029274,0.5497999787330627,0.35839998722076416,0.36039999127388,0.15889999270439148,0.38359999656677246,0.3682999908924103,0.3714999854564667,0.1996999979019165,0.4553000032901764,0.43290001153945923,0.43639999628067017,0.13330000638961792,0.15410000085830688,0.5873000025749207,0.5909000039100647,0.12680000066757202,0.13249999284744263,0.5924000144004822,0.597100019454956,0.11919999867677689,0.8266000151634216,0.2782000005245209,0.2791999876499176,0.10970000177621841,1.8452999591827393,0.4375,0.4381999969482422,0.08829999715089798,0.6642000079154968,0.2669999897480011,0.2685999870300293,0.021800000220537186,1.004699945449829,0.13510000705718994,0.1354999989271164,0.026000000536441803,1.0032999515533447,0.21359999477863312,0.21719999611377716,0.08730000257492065,0.6446999907493591,0.2662000060081482,0.2700999975204468,0.10939999669790268,0.6963000297546387,0.3447999954223633,0.3472999930381775,2.309462070465088,False,,,59,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-51,1674763551,162.69189357757568,2591199,airbus,149.132.176.97,162.69189357757568,0,59,0.00252532958984375
0.11050000041723251,0.6899999976158142,0.20409999787807465,0.20520000159740448,0.13179999589920044,0.5511999726295471,0.35530000925064087,0.3569999933242798,0.15870000422000885,0.3828999996185303,0.37049999833106995,0.3725000023841858,0.19990000128746033,0.45579999685287476,0.4318000078201294,0.4345000088214874,0.13249999284744263,0.15320000052452087,0.5918999910354614,0.5961999893188477,0.125900000333786,0.1315000057220459,0.5985000133514404,0.6029999852180481,0.11879999935626984,0.8234000205993652,0.28369998931884766,0.28459998965263367,0.11010000109672546,1.851199984550476,0.43389999866485596,0.4350999891757965,0.08820000290870667,0.6636000275611877,0.26829999685287476,0.2687999904155731,0.021800000220537186,1.0037000179290771,0.13680000603199005,0.13760000467300415,0.026000000536441803,1.0068000555038452,0.20819999277591705,0.210099995136261,0.08749999850988388,0.645799994468689,0.2637999951839447,0.266400009393692,0.10930000245571136,0.6966000199317932,0.3456000089645386,0.3476000130176544,2.381934404373169,False,,,60,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-54,1674763554,165.07382798194885,2591199,airbus,149.132.176.97,165.07382798194885,0,60,0.00252532958984375
0.11089999973773956,0.6922000050544739,0.19910000264644623,0.19949999451637268,0.13230000436306,0.5533000230789185,0.35019999742507935,0.3515999913215637,0.15870000422000885,0.3831000030040741,0.36980000138282776,0.3716000020503998,0.20020000636577606,0.45649999380111694,0.4300999939441681,0.43140000104904175,0.13269999623298645,0.1535000056028366,0.590499997138977,0.5917999744415283,0.12620000541210175,0.13189999759197235,0.5960999727249146,0.5974000096321106,0.11890000104904175,0.8245000243186951,0.28189998865127563,0.28209999203681946,0.11190000176429749,1.882599949836731,0.41449999809265137,0.4147999882698059,0.08879999816417694,0.6678000092506409,0.2590999901294708,0.260699987411499,0.021800000220537186,1.003499984741211,0.1370999962091446,0.13770000636577606,0.02590000070631504,1.0006999969482422,0.21770000457763672,0.21899999678134918,0.08780000358819962,0.6484000086784363,0.25769999623298645,0.26030001044273376,0.10970000177621841,0.6998000144958496,0.34200000762939453,0.3431999981403351,2.2439675331115723,False,,,61,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-56,1674763556,167.31779551506042,2591199,airbus,149.132.176.97,167.31779551506042,0,61,0.00252532958984375
0.11089999973773956,0.6923999786376953,0.19869999587535858,0.19920000433921814,0.13130000233650208,0.5491999983787537,0.36000001430511475,0.3617999851703644,0.15809999406337738,0.3815000057220459,0.3752000033855438,0.3792000114917755,0.1987999975681305,0.45320001244544983,0.4381999969482422,0.44200000166893005,0.13210000097751617,0.1527000069618225,0.5946000218391418,0.5982999801635742,0.12559999525547028,0.13120000064373016,0.6003000140190125,0.6046000123023987,0.11860000342130661,0.8226000070571899,0.28519999980926514,0.28790000081062317,0.10980000346899033,1.84660005569458,0.4366999864578247,0.43950000405311584,0.08829999715089798,0.6639999747276306,0.26750001311302185,0.27230000495910645,0.021800000220537186,1.003499984741211,0.1370999962091446,0.13760000467300415,0.026000000536441803,1.0032999515533447,0.21359999477863312,0.21789999306201935,0.08709999918937683,0.6434000134468079,0.26930001378059387,0.273499995470047,0.10899999737739563,0.6952999830245972,0.3479999899864197,0.35120001435279846,2.3702621459960938,False,,,62,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-05-58,1674763558,169.68805766105652,2591199,airbus,149.132.176.97,169.68805766105652,0,62,0.00252532958984375
0.11110000312328339,0.6931999921798706,0.19660000503063202,0.19769999384880066,0.13189999759197235,0.5519000291824341,0.35350000858306885,0.3587000072002411,0.1589999943971634,0.3837999999523163,0.3675999939441681,0.3709999918937683,0.2004999965429306,0.4571000039577484,0.4284000098705292,0.4332999885082245,0.13199999928474426,0.1527000069618225,0.5947999954223633,0.6004999876022339,0.12559999525547028,0.13130000233650208,0.6001999974250793,0.6055999994277954,0.11829999834299088,0.8205000162124634,0.28870001435279846,0.290800005197525,0.11020000278949738,1.8539999723434448,0.43220001459121704,0.4339999854564667,0.08789999783039093,0.6610000133514404,0.27410000562667847,0.27469998598098755,0.021700000390410423,1.0023000240325928,0.13910000026226044,0.13930000364780426,0.025800000876188278,0.9990000128746033,0.22030000388622284,0.22139999270439148,0.08730000257492065,0.6442000269889832,0.267300009727478,0.27059999108314514,0.10930000245571136,0.695900022983551,0.34689998626708984,0.3497999906539917,2.217667579650879,False,,,63,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-00,1674763560,171.9057252407074,2591199,airbus,149.132.176.97,171.9057252407074,0,63,0.00252532958984375
0.11060000211000443,0.690500020980835,0.2029999941587448,0.20350000262260437,0.13490000367164612,0.5641000270843506,0.3246000111103058,0.3255000114440918,0.1599999964237213,0.38609999418258667,0.36000001430511475,0.3628000020980835,0.20430000126361847,0.46560001373291016,0.40700000524520874,0.4097000062465668,0.13420000672340393,0.15520000457763672,0.5813999772071838,0.5860000252723694,0.12759999930858612,0.13339999318122864,0.5871000289916992,0.5924000144004822,0.11879999935626984,0.8234000205993652,0.28369998931884766,0.2856000065803528,0.1103999987244606,1.8559999465942383,0.4309999942779541,0.4327999949455261,0.08829999715089798,0.6640999913215637,0.2671999931335449,0.26930001378059387,0.021700000390410423,1.0023000240325928,0.13930000364780426,0.13940000534057617,0.02590000070631504,1.0029000043869019,0.2142000049352646,0.21529999375343323,0.08799999952316284,0.6495000123977661,0.25519999861717224,0.25529998540878296,0.1103999987244606,0.699400007724762,0.337799996137619,0.33980000019073486,2.4246785640716553,False,,,64,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-03,1674763563,174.33040380477905,2591199,airbus,149.132.176.97,174.33040380477905,0,64,0.00252532958984375
0.11079999804496765,0.6916000247001648,0.2004999965429306,0.20110000669956207,0.1307000070810318,0.5468999743461609,0.3652999997138977,0.36550000309944153,0.1589999943971634,0.383899986743927,0.36739999055862427,0.367900013923645,0.19939999282360077,0.4546000063419342,0.43479999899864197,0.4352000057697296,0.1316000074148178,0.15209999680519104,0.597599983215332,0.5976999998092651,0.1251000016927719,0.1307000070810318,0.603600025177002,0.6037999987602234,0.11900000274181366,0.8248999714851379,0.28119999170303345,0.28380000591278076,0.10980000346899033,1.8466999530792236,0.436599999666214,0.43709999322891235,0.0885000005364418,0.666100025177002,0.262800008058548,0.2662000060081482,0.021800000220537186,1.00409996509552,0.13609999418258667,0.13619999587535858,0.02590000070631504,1.000100016593933,0.21860000491142273,0.22100000083446503,0.08669999986886978,0.6398000121116638,0.27730000019073486,0.2784000039100647,0.10899999737739563,0.6951000094413757,0.34850001335144043,0.34950000047683716,2.195998191833496,False,,,65,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-05,1674763565,176.52640199661255,2591199,airbus,149.132.176.97,176.52640199661255,0,65,0.00252532958984375
0.11060000211000443,0.6901000142097473,0.20389999449253082,0.20389999449253082,0.1298999935388565,0.5436000227928162,0.37290000915527344,0.37299999594688416,0.15850000083446503,0.3824999928474426,0.3720000088214874,0.37279999256134033,0.1981000006198883,0.45159998536109924,0.4422999918460846,0.44269999861717224,0.13210000097751617,0.1527000069618225,0.5945000052452087,0.597100019454956,0.1256999969482422,0.13130000233650208,0.5996000170707703,0.6028000116348267,0.11909999698400497,0.8256000280380249,0.2799000144004822,0.2806999981403351,0.10920000076293945,1.836400032043457,0.44290000200271606,0.4438999891281128,0.0885000005364418,0.6657000184059143,0.2637999951839447,0.26489999890327454,0.021800000220537186,1.00409996509552,0.13619999587535858,0.1362999975681305,0.025800000876188278,0.9980999827384949,0.22179999947547913,0.22200000286102295,0.08709999918937683,0.6434000134468079,0.26930001378059387,0.2700999975204468,0.10890000313520432,0.6937999725341797,0.3499000072479248,0.3508000075817108,2.5036487579345703,False,,,66,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-08,1674763568,179.03005075454712,2591199,airbus,149.132.176.97,179.03005075454712,0,66,0.00252532958984375
0.11100000143051147,0.692799985408783,0.19760000705718994,0.19859999418258667,0.13099999725818634,0.5482000112533569,0.36230000853538513,0.3637999892234802,0.15839999914169312,0.3822999894618988,0.3725000023841858,0.376800000667572,0.19869999587535858,0.4530999958515167,0.43849998712539673,0.44269999861717224,0.13220000267028809,0.15279999375343323,0.5940999984741211,0.5964999794960022,0.1256999969482422,0.131400004029274,0.5996000170707703,0.6022999882698059,0.11909999698400497,0.8256000280380249,0.2799000144004822,0.28049999475479126,0.10989999771118164,1.8490999937057495,0.4352000057697296,0.43540000915527344,0.08869999647140503,0.6669999957084656,0.26080000400543213,0.26109999418258667,0.021800000220537186,1.0026999711990356,0.13850000500679016,0.1387999951839447,0.02590000070631504,1.0026999711990356,0.21459999680519104,0.21639999747276306,0.08749999850988388,0.6460000276565552,0.26330000162124634,0.2646999955177307,0.10920000076293945,0.6960999965667725,0.3463999927043915,0.3481000065803528,2.5466151237487793,False,,,67,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-10,1674763570,181.5766658782959,2591199,airbus,149.132.176.97,181.5766658782959,0,67,0.00252532958984375
0.11129999905824661,0.6948000192642212,0.19300000369548798,0.19499999284744263,0.13120000064373016,0.548799991607666,0.36079999804496765,0.3621000051498413,0.15929999947547913,0.3846000134944916,0.3650999963283539,0.36890000104904175,0.20020000636577606,0.4562999904155731,0.430400013923645,0.4327999949455261,0.13259999454021454,0.15330000221729279,0.59170001745224,0.5950999855995178,0.12600000202655792,0.1316000074148178,0.5978999733924866,0.6011999845504761,0.11819999665021896,0.8198000192642212,0.28999999165534973,0.29260000586509705,0.10920000076293945,1.8365999460220337,0.44279998540878296,0.4431000053882599,0.08839999884366989,0.6650999784469604,0.26510000228881836,0.26840001344680786,0.021700000390410423,1.0018999576568604,0.13989999890327454,0.14010000228881836,0.025800000876188278,0.9986000061035156,0.22100000083446503,0.22110000252723694,0.08720000088214874,0.6437000036239624,0.2685000002384186,0.27059999108314514,0.10930000245571136,0.694599986076355,0.3472000062465668,0.3492000102996826,2.7320666313171387,False,,,68,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-13,1674763573,184.30873250961304,2591199,airbus,149.132.176.97,184.30873250961304,0,68,0.00252532958984375
0.11050000041723251,0.6897000074386597,0.20489999651908875,0.20499999821186066,0.13030000030994415,0.5450000166893005,0.36959999799728394,0.3700000047683716,0.1590999960899353,0.3840999901294708,0.36660000681877136,0.3675999939441681,0.19910000264644623,0.4537999927997589,0.4366999864578247,0.4375999867916107,0.13210000097751617,0.1527000069618225,0.5946999788284302,0.5985000133514404,0.1257999986410141,0.1315000057220459,0.5989000201225281,0.6040999889373779,0.11789999902248383,0.8173999786376953,0.29420000314712524,0.29510000348091125,0.11079999804496765,1.8631000518798828,0.42660000920295715,0.4334999918937683,0.08780000358819962,0.6604999899864197,0.275299996137619,0.27649998664855957,0.021700000390410423,1.0003000497817993,0.14270000159740448,0.14300000667572021,0.025800000876188278,0.9980999827384949,0.22169999778270721,0.2231999933719635,0.08630000054836273,0.6373999714851379,0.28279998898506165,0.2831999957561493,0.10890000313520432,0.6945000290870667,0.35120001435279846,0.3531000018119812,2.6100125312805176,False,,,69,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-15,1674763575,186.91874504089355,2591199,airbus,149.132.176.97,186.91874504089355,0,69,0.00252532958984375
0.11100000143051147,0.6930000185966492,0.1973000019788742,0.19830000400543213,0.12999999523162842,0.5440000295639038,0.37209999561309814,0.37290000915527344,0.15889999270439148,0.38359999656677246,0.3684000074863434,0.36880001425743103,0.1979999989271164,0.4514000117778778,0.4426000118255615,0.44339999556541443,0.13210000097751617,0.1527000069618225,0.5946999788284302,0.597599983215332,0.12559999525547028,0.13120000064373016,0.6001999974250793,0.6031000018119812,0.11869999766349792,0.8227999806404114,0.2847999930381775,0.28940001130104065,0.10989999771118164,1.8488999605178833,0.43529999256134033,0.4359000027179718,0.08810000121593475,0.6628999710083008,0.26980000734329224,0.274399995803833,0.021700000390410423,0.9998000264167786,0.14350000023841858,0.14380000531673431,0.02590000070631504,1.0018999576568604,0.21580000221729279,0.2184000015258789,0.08669999986886978,0.6403999924659729,0.2759000062942505,0.27709999680519104,0.10890000313520432,0.6944000124931335,0.3499999940395355,0.35190001130104065,2.7031290531158447,False,,,70,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-06-18,1674763578,189.6218740940094,2591199,airbus,149.132.176.97,189.6218740940094,0,70,0.00252532958984375
